# b6090c78-2c38-489a-9705-9f7a69b9fcd5,,
206.9614724,17.621484839947154,37.606577653240954
207.1614352,17.82840450320206,37.613486195509694
207.3613980,18.03528032424805,37.625139615554346
207.5613607,18.242073480293445,37.64149592245852
207.7613235,18.4488178931243,37.66252696317072
207.9612863,18.6555007904754,37.68812729133857
208.1612491,18.861918520192727,37.718207515517
208.3612118,19.068042032135356,37.752753965297856
208.5611746,19.27398020474492,37.791669131253535
208.7611374,19.47841463667131,37.83446077754051
208.9611002,19.679012233068537,37.88100651588176
209.1610629,19.873891931227543,37.93153481087404
209.3610257,20.06166958826221,37.986532340976694
209.5609885,20.24158644121555,38.04657880997843
209.7609513,20.41394331990537,38.11262119497433
209.9609140,20.580207456038135,38.18565573034757
210.1608768,20.74239142348805,38.266838658499665
210.3608396,20.90223964626646,38.35673378581258
210.5608024,21.059711481209686,38.45488365022062
210.7607651,21.214102201810555,38.560684147997264
210.9607279,21.365017236257682,38.67373425936196
211.1606907,21.512518919729928,38.79397222831621
211.3606535,21.657125467364473,38.92149994083108
211.5606163,21.7992459604193,39.05618868972784
211.7605790,21.939160174164265,39.19771004903921
211.9605418,22.07708385753516,39.345671776838614
212.1605046,22.213156501314895,39.499453647392464
212.3604674,22.34725455917141,39.65824892980086
212.5604301,22.479247822206016,39.82135607673558
212.7603929,22.609119759976487,39.98829625893569
212.9603557,22.736989768506294,40.158807999614865
213.1603185,22.863108537107866,40.332703933790626
213.3602812,22.987696974061382,40.5097527692209
213.5602440,23.110979513129582,40.68972671502979
213.7602068,23.2332005751801,40.872417599834
213.9601696,23.35462225137607,41.05760287469789
214.1601323,23.47548954366685,41.245081497862586
214.3600951,23.596107490028125,41.43469170695766
214.5600579,23.71671993496118,41.626123781210254
214.7600207,23.83730214492273,41.818695271466886
214.9599834,23.957648562128252,42.01190711272714
215.1599462,24.077707107515742,42.20559135565759
215.3599090,24.197482970548737,42.39969314956252
215.5598718,24.31704271181036,42.594199819581334
215.7598345,24.43644050488644,42.78908313455877
215.9597973,24.555711493846882,42.984314602495175
216.1597601,24.67490427391061,43.179864840777924
216.3597229,24.7940567577123,43.37571248944582
216.5596856,24.91321758514797,43.571828222528445
216.7596484,25.0324343277725,43.76818073909595
216.9596112,25.15174281036043,43.96471850827347
217.1595740,25.27111746485998,44.16132781818576
217.3595367,25.39050378267767,44.35791640981285
217.5594995,25.509884158429013,44.55447347947801
217.7594623,25.62925452886006,44.751003395973825
217.9594251,25.748609163095292,44.94750914877058
218.1593878,25.86794208986213,45.143994213736676
218.3593506,25.987247967953845,45.34046205793134
218.5593134,26.106520910750042,45.536916142018455
218.7592762,26.225755295867234,45.73335973591491
218.9592389,26.344945478209027,45.9297963595482
219.1592017,26.46408582408506,46.12622946794709
219.3591645,26.583170632859026,46.32266243667752
219.5591273,26.702194735862484,46.51909838901629
219.7590900,26.82115287117045,46.71554050071877
219.9590528,26.94003882112693,46.91199233393632
220.1590156,27.058845493232713,47.10845796605058
220.3589784,27.177568358985432,47.30494007384445
220.5589411,27.2962008627613,47.50144285099696
220.7589039,27.4147382225943,47.69796933178792
220.9588667,27.533173311082752,47.894521991752974
221.1588295,27.651501032099734,48.09110363676152
221.3587922,27.76971550905108,48.28772489958719
221.5587550,27.88781198218518,48.48437868378977
221.7587178,28.005764543986025,48.68103961400676
221.9586806,28.123528146718318,48.87767507841719
222.1586433,28.24104983534141,49.07426182577597
222.3586061,28.358285571627523,49.27081465609074
222.5585689,28.475210478380887,49.46735765530451
222.7585317,28.59178769821069,49.663906126562786
222.9584944,28.707983114047835,49.86048826548491
223.1584572,28.823788360705148,50.05713580824854
223.3584200,28.93914763788262,50.25382099044876
223.5583828,29.05397385056559,50.4505450340096
223.7583455,29.168356766022264,50.647589385480345
223.9583083,29.28227851981602,50.844629244652666
224.1582711,29.394652421629246,51.03998755647942
224.3582339,29.503657151514012,51.232139710501365
224.5581966,29.60759201346081,51.4203332312433
224.7581594,29.70501591793908,51.60457941515992
224.9581222,29.794889534182925,51.78534044206094
225.1580850,29.87625159524886,51.96269288667923
225.3580477,29.94808144005469,52.136529355107825
225.5580105,30.009547450633317,52.306772266211354
225.7579733,30.059931672882993,52.47331338254472
225.9579361,30.098758356023385,52.63603189641076
226.1578988,30.125749573129802,52.7955564247242
226.3578616,30.140995620439043,52.95257488939738
226.5578244,30.14445511549491,53.1069545575318
226.7577872,30.136226286024684,53.257357799929856
226.9577499,30.116606817524048,53.40097207126817
227.1577127,30.086220270771488,53.53448710076391
227.3576755,30.046190001087272,53.65481454124294
227.5576383,29.99653209556991,53.762459172798906
227.7576010,29.93706528406143,53.86006786887717
227.9575638,29.867524690167155,53.94888963325532
228.1575266,29.783714151342945,54.032547024027906
228.3574894,29.675211864997223,54.11906158275002
228.5574521,29.539820602888874,54.21149426915957
228.7574149,29.384234825349996,54.30600438515053
228.9573777,29.216559739356047,54.399252134363216
229.1573405,29.042307922881825,54.488241353997
229.3573033,28.86183022982477,54.57288318505723
229.5572660,28.674886754282802,54.65418024388793
229.7572288,28.482200966661456,54.73258600936814
229.9571916,28.284299980057785,54.808563274129526
230.1571544,28.081486052896544,54.88272077829087
230.3571171,27.874176259222246,54.95571986351582
230.5570799,27.66267343159931,55.02820753459387
230.7570427,27.44708698816106,55.101051761409586
230.9570055,27.228279312886364,55.1750682459388
231.1569682,27.007802626305423,55.25024560466731
231.3569310,26.786992765979104,55.326422761574975
231.5568938,26.566577516148147,55.40337798278145
231.7568566,26.346631609793008,55.48099922040616
231.9568193,26.12702300813503,55.55930726492142
232.1567821,25.907770922578287,55.63827537353668
232.3567449,25.688892603457298,55.71785973928974
232.5567077,25.47036761132991,55.79803350962008
232.7566704,25.252212556890548,55.87875883890612
232.9566332,25.034425633277593,55.95998882762945
233.1565960,24.816886548538875,56.04173048321977
233.3565588,24.60005702335219,56.123819180313575
233.5565215,24.385309214830638,56.20550273989714
233.7564843,24.173517626068865,56.28575021604479
233.9564471,23.96469453143393,56.36365265592616
234.1564099,23.758645209795848,56.4384161611257
234.3563726,23.555148337067635,56.50937752853273
234.5563354,23.354091934085556,56.57583638144131
234.7562982,23.15541817591531,56.63711603909251
234.9562610,22.95905065123254,56.692556080991615
235.1562237,22.765137857394365,56.74154166818015
235.3561865,22.573865779640307,56.78338818982811
235.5561493,22.384495627373568,56.817609000111986
235.7561121,22.195759683688927,56.84413027026827
235.9560748,22.00623267389176,56.86297545531488
236.1560376,21.81516128015138,56.87446344968402
236.3560004,21.622927851013724,56.87870789758552
236.5559632,21.430059422520227,56.87579884584014
236.7559259,21.23666699358416,56.865708112417124
236.9558887,21.041057189415692,56.84831532389625
237.1558515,20.84115749512899,56.824146999802885
237.3558143,20.636348139609304,56.794001880445734
237.5557770,20.426362975824443,56.75877133902815
237.7557398,20.21105112598169,56.719537698214616
237.9557026,19.99132598530604,56.677741915281686
238.1556654,19.768877606647308,56.63449746669249
238.3556281,19.54502499805777,56.590520874826204
238.5555909,19.320499033000967,56.54608939210948
238.7555537,19.0952319551311,56.50133055545471
238.9555165,18.869039417173216,56.456457832332326
239.1554792,18.64192301182495,56.41167360975857
239.3554420,18.41385932913746,56.36717357188077
239.5554048,18.184794804169663,56.323162287245054
239.7553676,17.954723291608936,56.27985572503921
239.9553303,17.723604213357934,56.2374503112467
240.1552931,17.49131902160908,56.19614980046144
240.3552559,17.2585333887895,56.156315759648734
240.5552187,17.026722691312425,56.118072438519384
240.7551814,16.79684431416423,56.08110257475078
240.9551442,16.569209197411475,56.04491524399679
241.1551070,16.34390245275033,56.00903003757405
241.3550698,16.120970188213217,55.97287033276383
241.5550325,15.90051617516139,55.93591461811399
241.7549953,15.682650375971196,55.897685331782206
241.9549581,15.467481867579396,55.857729286169764
242.1549209,15.255148661017314,55.815607778533426
242.3548836,15.045800148505611,55.77088663801224
242.5548464,14.839529053362751,55.723131376128805
242.7548092,14.635749406938604,55.67169721783559
242.9547720,14.43276265743565,55.61598060998389
243.1547347,14.229401107656066,55.556034660243036
243.3546975,14.025589896264991,55.4921599936543
243.5546603,13.8213089552838,55.424627527097954
243.7546231,13.61649969207257,55.35371910561098
243.9545858,13.41109571026696,55.27973618671701
244.1545486,13.205029348434161,55.20299594183654
244.3545114,12.998247331324036,55.1237959866372
244.5544742,12.790610415462023,55.042406435378304
244.7544369,12.581978239121819,54.959160467236515
244.9543997,12.37268705567216,54.87459708378993
245.1543625,12.163350349743949,54.789096305663925
245.3543253,11.954410815301197,54.70286570129824
245.5542880,11.746124800405537,54.61590673848127
245.7542508,11.538476924969396,54.528141359580815
245.9542136,11.331461509148431,54.43951000558254
246.1541764,11.125118683006356,54.34998033925023
246.3541391,10.919482546384263,54.259498113544005
246.5541019,10.714577995227444,54.16801078172369
246.7540647,10.510430066522906,54.07547461376065
246.9540275,10.307073715893035,53.98184063297361
247.1539903,10.10454241235722,53.887062409701855
247.3539530,9.902811551211995,53.79106182006356
247.5539158,9.701813101039546,53.69377337513508
247.7538786,9.501516424303244,53.59517127337993
247.9538414,9.301921210468956,53.495247919230884
248.1538041,9.103041825891601,53.394000278322
248.3537669,8.904894360905935,53.291425077668386
248.5537297,8.70749073817385,53.187520135391615
248.7536925,8.510846066331204,53.08227896184891
248.9536552,8.314972313994822,52.97570244338987
249.1536180,8.119884492049085,52.867783553314474
249.3535808,7.925596418997724,52.758520965351536
249.5535436,7.732128948635323,52.64791659019797
249.7535063,7.539564470797947,52.536012459016895
249.9534691,7.34805502412799,52.422846518307296
250.1534319,7.157707599644233,52.308389608791536
250.3533947,6.9685693279423395,52.192592013966625
250.5533574,6.7806919982118945,52.07540108182224
250.7533202,6.594128076554383,51.95676861407037
250.9532830,6.4089317333901885,51.83664488159806
251.1532458,6.225157061305984,51.714984035005315
251.3532085,6.0428611587955645,51.59173935316433
251.5531713,5.862102624480954,51.4668645807331
251.7531341,5.6829406284212185,51.34031654136825
251.9530969,5.505435340938942,51.2120533702521
252.1530596,5.329650125988081,51.08203274729276
252.3530224,5.15564773989302,50.950216044919266
252.5529852,4.983491784247424,50.81656594779553
252.7529480,4.813244775328616,50.68105036008941
252.9529107,4.6449818099623865,50.543627166065846
253.1528735,4.478757253178302,50.404279813054984
253.3528363,4.314641908891569,50.262960159600155
253.5527991,4.152703205935261,50.119658015368834
253.7527618,3.993037437776143,49.974365218977354
253.9527246,3.835666240221109,49.826992965166184
254.1526874,3.68059522720872,49.677515755762364
254.3526502,3.528233712675614,49.52631370515666
254.5526129,3.3794018341889602,49.37391806487545
254.7525757,3.2351704285866245,49.220902970619946
254.9525385,3.0965318659432284,49.06735242847267
255.1525013,2.9639031217496665,48.91292867626229
255.3524640,2.8378694315570625,48.75767525613188
255.5524268,2.719020799539012,48.601246233334294
255.7523896,2.6060176254569933,48.440719005709944
255.9523524,2.4962561988853254,48.27341741536703
256.1523151,2.3883899882592887,48.09869506024727
256.3522779,2.281376555197088,47.91656540464555
256.5522407,2.174268262054323,47.72756811911321
256.7522035,2.0668086038400184,47.533870507086405
256.9521662,1.9598761459234213,47.338075405526446
257.1521290,1.8543744513479268,47.142003209812934
257.3520918,1.751148134315838,46.94643021509984
257.5520546,1.6504781968942752,46.75111534353134
257.7520173,1.552488759023869,46.555839809931285
257.9519801,1.4574353382986647,46.36059787668183
258.1519429,1.365613296012157,46.16534021752464
258.3519057,1.277280008589918,45.96999771355932
258.5518684,1.1926785594694036,45.774499564061934
258.7518312,1.1120492365779089,45.57886165362716
258.9517940,1.0357223102683255,45.3831481807861
259.1517568,0.9637790540533449,45.186565224978715
259.3517195,0.8956863059683561,44.98772835913112
259.5516823,0.8308550016433088,44.78594315730706
259.7516451,0.7688661426371498,44.58111903866424
259.9516079,0.7093566802263177,44.37340794337814
260.1515706,0.6519917602816032,44.1629972173983
260.3515334,0.5963965732008615,43.950014897423365
260.5514962,0.5421808428626713,43.73458369484194
260.7514590,0.488951192662929,43.516830003380534
260.9514217,0.43629648035643,43.29686496552838
261.1513845,0.38377843433879516,43.074801614513724
261.3513473,0.3309064560342654,42.85080359368124
261.5513101,0.277429011419849,42.62549340999242
261.7512728,0.22341672966177556,42.400026773273325
261.9512356,0.16910119653183506,42.175020187442875
262.1511984,0.1145763573895546,41.95046457975182
262.3511612,0.05992713173276599,41.72633453939318
262.5511239,0.005239010342778154,41.50261603918806
262.7510867,-0.04939384534559179,41.27928772597832
262.9510495,-0.10390325442540375,41.05632921063818
263.1510123,-0.15818243528277237,40.83370862385415
263.3509750,-0.21215197168064023,40.611424189334
263.5509378,-0.26571536087135833,40.38945546113704
263.7509006,-0.31881420320797876,40.16764802052516
263.9508634,-0.37145719714793396,39.9458160374546
264.1508261,-0.4236712802042195,39.72383836944084
264.3507889,-0.475503090363952,39.501666858671
264.5507517,-0.5269687838487156,39.27932072319576
264.7507145,-0.5780797535540577,39.0568112350068
264.9506773,-0.628851401896469,38.834137656443055
265.1506400,-0.6793107171584855,38.61130598352644
265.3506028,-0.7294755894253439,38.38832183215796
265.5505656,-0.7793611098458267,38.16518900701492
265.7505284,-0.8289857141568319,37.94191176224418
265.9504911,-0.8783683622151384,37.71849452732901
266.1504539,-0.92752673257314,37.49494159827783
266.3504167,-0.9764801850183693,37.27125765544952
266.5503795,-1.0252478378115808,37.04744707014562
266.7503422,-1.0738484170341036,36.823514013452204
266.9503050,-1.1223012926170932,36.59946283445508
267.1502678,-1.1706286220209192,36.3752984245145
267.3502306,-1.2188374444341445,36.15102236274428
267.5501933,-1.2669545155348114,35.92664048038397
267.7501561,-1.3149968700560106,35.702156522202664
267.9501189,-1.362985957300809,35.47757520132476
268.1500817,-1.4109420069866716,35.252900873985375
268.3500444,-1.4588808549823036,35.02813680555151
268.5500072,-1.506821409186871,34.80328695922336
268.7499700,-1.5547834600967732,34.578355595878854
268.9499328,-1.60278384258485,34.353346457519486
269.1498955,-1.650844086856738,34.12826424248124
269.3498583,-1.6989803564747878,33.90311221556084
269.5498211,-1.747214422095009,33.677894941620075
269.7497839,-1.7955647282754774,33.452616592204414
269.9497466,-1.8440495577477773,33.227281212479326
270.1497094,-1.8926879500552676,33.001892882435506
270.3496722,-1.9414989643028142,32.77645577816266
270.5496350,-1.990501653605068,32.55097418599142
270.7495977,-2.0397150645762827,32.32545247146285
270.9495605,-2.0891582329153975,32.099895042004796
271.1495233,-2.1388502124491926,31.87430629835315
271.3494861,-2.188810110001235,31.648690526814224
271.5494488,-2.239057103588597,31.42305215800367
271.7494116,-2.2896101723277815,31.197396519814262
271.9493744,-2.340488141990412,30.971728261919992
272.1493372,-2.3917106857283192,30.746049795968922
272.3492999,-2.443297106801217,30.520368909968575
272.5492627,-2.495263616572434,30.294697485175135
272.7492255,-2.5476313183961925,30.069020476845186
272.9491883,-2.60042911675267,29.843336326614704
273.1491510,-2.653648153066322,29.617775200262752
273.3491138,-2.707207104355266,29.392541265765978
273.5490766,-2.7609705756500325,29.167856321808795
273.7490394,-2.81476580331502,28.943822198666112
273.9490021,-2.8684661149059933,28.720381948719858
274.1489649,-2.9219462665604627,28.497490655609674
274.3489277,-2.975065513998631,28.27512534907842
274.5488905,-3.027687943326486,28.053256894833982
274.7488532,-3.0796825535333827,27.83185315549006
274.9488160,-3.13092363328997,27.610883448251297
275.1487788,-3.181278392120395,27.39032756446833
275.3487416,-3.230619060521372,27.17016958833681
275.5487043,-3.278818264539958,26.950321963660254
275.7486671,-3.3257946525580144,26.730668626071303
275.9486299,-3.3714799575554055,26.51112152572252
276.1485927,-3.4158166163137187,26.291633435056365
276.3485554,-3.458733590207854,26.07220242862437
276.5485182,-3.500156911968462,25.852828539973576
276.7484810,-3.540016729618867,25.633504392595473
276.9484438,-3.57824265869379,25.414225749473474
277.1484065,-3.6147663051696437,25.194991439109195
277.3483693,-3.6495165797296347,24.975797824568684
277.5483321,-3.68243081969336,24.756648098634898
277.7482949,-3.713435358655253,24.537548214814873
277.9482576,-3.7424684408849545,24.31844604918488
278.1482204,-3.769498787294241,24.099252836150942
278.3481832,-3.794510929092762,23.879930361690633
278.5481460,-3.8174857420100072,23.660481918079068
278.7481087,-3.838402190208762,23.44092826357645
278.9480715,-3.8572360450245506,23.221293442037492
279.1480343,-3.873962129093314,23.001597650938006
279.3479971,-3.8885590004817385,22.781862538995487
279.5479598,-3.901000747461075,22.562110905085323
279.7479226,-3.911261560881813,22.342366091681413
279.9478854,-3.919318072754594,22.122652210087995
280.1478482,-3.925142730426634,21.902993767168876
280.3478109,-3.928710674607725,21.683416245310916
280.5477737,-3.929994011606969,21.463945545849175
280.7477365,-3.9289680872468624,21.24460890003733
280.9476993,-3.925604551451265,21.025434413268076
281.1476620,-3.919876033888781,20.806450000607875
281.3476248,-3.911755416466178,20.587685385763397
281.5475876,-3.901215837124014,20.369173599408732
281.7475504,-3.8882252591647175,20.150942872750996
281.9475131,-3.8727606699513677,19.933016605670947
282.1474759,-3.854800572844248,19.71545154855299
282.3474387,-3.834305025988914,19.498283734178298
282.5474015,-3.8112135515843093,19.28135889252311
282.7473643,-3.785546267589032,19.064451508098
282.9473270,-3.7573556022081265,18.8474054218186
283.1472898,-3.72675148249506,18.63014849126051
283.3472526,-3.6938397355402577,18.4127093093977
283.5472154,-3.6587268008098457,18.19510135979257
283.7471781,-3.6215127179762945,17.977319603332234
283.9471409,-3.58230502143507,17.75936280011436
284.1471037,-3.5412106193757236,17.541229057555473
284.3470665,-3.4983375433388644,17.322912370195205
284.5470292,-3.453793466080989,17.10440444454935
284.7469920,-3.407685819673746,16.885695534725315
284.9469548,-3.360122869504258,16.666773656598078
285.1469176,-3.3112114047274113,16.44762472454604
285.3468803,-3.261064253186651,16.228231946067382
285.5468431,-3.209783638165354,16.008578958244026
285.7468059,-3.157481057533495,15.788645756187542
285.9467687,-3.1042676983640756,15.568410677123873
286.1467314,-3.0502523044899603,15.347851109205719
286.3466942,-2.9955420028948803,15.126944159174668
286.5466570,-2.940237762688043,14.905667019255084
286.7466198,-2.8844643933383547,14.683988839202437
286.9465825,-2.828326179618799,14.461884955194195
287.1465453,-2.7719360752795534,14.239344524415463
287.3465081,-2.7154581602023486,14.016502757749915
287.5464709,-2.658979354559322,13.7936058810028
287.7464336,-2.6025074650004747,13.570758520457503
287.9463964,-2.546032463402204,13.347962057704867
288.1463592,-2.4895439439145832,13.125219102724406
288.3463220,-2.433031343024915,12.90253290632841
288.5462847,-2.3764837606673743,12.679906153467778
288.7462475,-2.319893510423723,12.457340783258768
288.9462103,-2.263245717815451,12.234840715560317
289.1461731,-2.2065308833312596,12.012408478177814
289.3461358,-2.1497365808002753,11.790047263397925
289.5460986,-2.0928537399163987,11.567759272085652
289.7460614,-2.0358691634175825,11.345547916707162
289.9460242,-1.9787732159389673,11.123415937877601
290.1459869,-1.9215524979085419,10.901366873146715
290.3459497,-1.8642019391129818,10.679401963088777
290.5459125,-1.806708846058698,10.45752449105031
290.7458753,-1.7490603165315524,10.235738037474697
290.9458380,-1.6912483897199269,10.01404521413587
291.1458008,-1.6332601111864953,9.792448935317127
291.3457636,-1.5750844114632716,9.570950986872148
291.5457264,-1.5167128584481606,9.349557307711295
291.7456891,-1.458132442965639,9.128272447686093
291.9456519,-1.3993268675113104,8.907079555016304
292.1456147,-1.3402846024925459,8.685946140790897
292.3455775,-1.2809996744852548,8.464833677799184
292.5455402,-1.2214813781202756,8.24371844481368
292.7455030,-1.161745688128433,8.02260095134352
292.9454658,-1.1018052901989652,7.8014800006909235
293.1454286,-1.041671566791904,7.5803511738307074
293.3453913,-0.9813596480168948,7.3592104928963
293.5453541,-0.9208825574065241,7.138054888120644
293.7453169,-0.8602520400175001,6.9168810622250065
293.9452797,-0.7994766269838149,6.695686700368626
294.1452424,-0.7385731260519874,6.474467435014742
294.3452052,-0.6775524388699898,6.253220367518676
294.5451680,-0.6164303191417034,6.03194113507913
294.7451308,-0.5552164226307094,5.810627056682025
294.9450935,-0.49392853496748096,5.589273248957363
295.1450563,-0.43257699255210397,5.367876960118369
295.3450191,-0.37117358573838916,5.146434953381229
295.5449819,-0.30973146984899674,4.924943537858666
295.7449446,-0.24826318437423592,4.703399318148097
295.9449074,-0.18678174810563036,4.481798730708336
296.1448702,-0.1253003039662776,4.260137886842175
296.3448330,-0.06383176749045871,4.03841315075084
296.5447957,-0.0023880380466211135,3.8166215768550917
296.7447585,0.059016678649358986,3.594759266024775
296.9447213,0.12037147515939386,3.372822938166639
297.1446841,0.18166152811416586,3.150808552127063
297.3446468,0.24287389171650717,2.9287126846456335
297.5446096,0.30399619462372973,2.706531816469959
297.7445724,0.36501559718804616,2.4842624730011655
297.9445352,0.4259190714675573,2.26190143992724
298.1444979,0.48669373418401785,2.03944519638995
298.3444607,0.5473266485962581,1.8168899788961916
298.5444235,0.607804710946975,1.5942324219335235
298.7443863,0.6681148487417468,1.3714693154641717
298.9443490,0.7282440452690417,1.1485972146514982
299.1443118,0.7881792177590373,0.9256127164280393
299.3442746,0.8479072392077903,0.7025125902210569
299.5442374,0.907414986223006,0.47929362553387367
299.7442002,0.9665312331175617,0.256515882852558
299.9441629,,
300.1441257,,
300.3440885,,
300.5440513,,
300.7440140,,
300.9439768,,
301.1439396,,
301.3439024,,
301.5438651,,
301.7438279,,
301.9437907,,
302.1437535,,
302.3437162,,
302.5436790,,
302.7436418,,
302.9436046,,
303.1435673,,
303.3435301,,
303.5434929,,
303.7434557,,
303.9434184,,
304.1433812,,
304.3433440,,
304.5433068,,
304.7432695,,
304.9432323,,
305.1431951,,
305.3431579,,
305.5431206,,
305.7430834,,
305.9430462,,
306.1430090,,
306.3429717,,
306.5429345,,
306.7428973,,
306.9428601,,
307.1428228,,
307.3427856,,
307.5427484,,
307.7427112,,
307.9426739,,
308.1426367,,
308.3425995,,
308.5425623,,
308.7425250,,
308.9424878,,
309.1424506,,
309.3424134,,
309.5423761,,
309.7423389,,
309.9423017,,
310.1422645,,
310.3422272,,
310.5421900,,
310.7421528,,
310.9421156,,
311.1420783,,
311.3420411,,
311.5420039,,
311.7419667,,
311.9419294,,
312.1418922,,
312.3418550,,
312.5418178,,
312.7417805,,
312.9417433,,
313.1417061,,
313.3416689,,
313.5416316,,
313.7415944,,
313.9415572,,
314.1415200,,
314.3414827,,
314.5414455,,
314.7414083,,
314.9413711,,
315.1413338,,
315.3412966,,
315.5412594,,
315.7412222,,
315.9411849,,
316.1411477,,
316.3411105,,
316.5410733,,
316.7410360,,
316.9409988,,
317.1409616,,
317.3409244,,
317.5408872,,
317.7408499,,
317.9408127,,
318.1407755,,
318.3407383,,
318.5407010,,
318.7406638,,
318.9406266,,
319.1405894,,
319.3405521,,
319.5405149,,
319.7404777,,
319.9404405,,
320.1404032,,
320.3403660,,
320.5403288,,
320.7402916,,
320.9402543,,
321.1402171,,
321.3401799,,
321.5401427,,
321.7401054,,
321.9400682,,
322.1400310,,
322.3399938,,
322.5399565,,
322.7399193,,
322.9398821,,
323.1398449,,
323.3398076,,
323.5397704,,
323.7397332,,
323.9396960,,
324.1396587,,
324.3396215,,
324.5395843,,
324.7395471,,
324.9395098,,
325.1394726,,
325.3394354,,
325.5393982,,
325.7393609,,
325.9393237,,
326.1392865,,
326.3392493,,
326.5392120,,
326.7391748,,
326.9391376,,
327.1391004,,
327.3390631,,
327.5390259,,
327.7389887,,
327.9389515,,
328.1389142,,
328.3388770,,
328.5388398,,
328.7388026,,
328.9387653,,
329.1387281,,
329.3386909,,
329.5386537,,
329.7386164,,
329.9385792,,
330.1385420,,
330.3385048,,
330.5384675,,
330.7384303,,
330.9383931,,
331.1383559,,
331.3383186,,
331.5382814,,
331.7382442,,
331.9382070,,
332.1381697,,
332.3381325,,
332.5380953,,
332.7380581,,
332.9380208,,
333.1379836,,
333.3379464,,
333.5379092,,
333.7378719,,
333.9378347,,
334.1377975,,
334.3377603,,
